Density;f;f0;u;P;u_0;P_0;T
718.688669596704813;-14.747351611988735;-14.331106248044716;-0.017165280275495;2.410859167538963;-0.016367534380912;2.567944739248595;13820935.953782783447423
746.330541504270400;-15.220333521284115;-14.781945979305458;-0.017057679154078;2.489666601414932;-0.016253475056309;2.651481139204465;13820935.953782783447423
773.972413411835987;-15.690407674700328;-15.229709869448190;-0.016954820650345;2.567844216987975;-0.016144915028394;2.733991020593386;13820935.953782783447423
801.614285319401461;-16.157699430587314;-15.674544330119232;-0.016856297747128;2.645450358892518;-0.016041456442287;2.815483688653126;13820935.953782783447423
829.256157226967048;-16.622323539618780;-16.116585351606179;-0.016761749096609;2.722539895362290;-0.015942742156548;2.895968255206935;13820935.953782783447423
856.898029134532635;-17.084385338247145;-16.555959552170275;-0.016670854110666;2.799163306828337;-0.015848450395943;2.975453643049958;13820935.953782783447423
884.539901042098222;-17.543981812829379;-16.992785091713838;-0.016583328510548;2.875366053160951;-0.015758290253303;3.053948590464783;13820935.953782783447423
912.181772949663809;-18.001202546886024;-17.427172470996254;-0.016498920317930;2.951188159521640;-0.015671997883948;3.131461655553236;13820935.953782783447423
939.823644857229397;-18.456130563340547;-17.859225233768626;-0.016417406259461;3.026663973472075;-0.015589333268254;3.208001220704377;13820935.953782783447423
967.465516764794870;-18.908843072686430;-18.289040586100953;-0.016338588549871;3.101822058078499;-0.015510077443465;3.283575497196621;13820935.953782783447423
995.107388672360457;-19.359412137031516;-18.716709944753010;-0.016262292015311;3.176685195847750;-0.015434030125731;3.358192529646642;13820935.953782783447423
1022.749260579926045;-19.807905258873095;-19.142319424444331;-0.016188361517909;3.251270486430869;-0.015361007657857;3.431860200608424;13820935.953782783447423
1050.391132487491632;-20.254385902431391;-19.565950272291715;-0.016116659645666;3.325589525305322;-0.015290841230944;3.504586235033720;13820935.953782783447423
1078.033004395057105;-20.698913954413623;-19.987679256366636;-0.016047064635138;3.399648654074351;-0.015223375336726;3.576378205082609;13820935.953782783447423
1105.674876302622806;-21.141546130258892;-20.407579014255656;-0.015979468500130;3.473449272996316;-0.015158466416241;3.647243534540539;13820935.953782783447423
1133.316748210188280;-21.582336331231343;-20.825718366637147;-0.015913775342747;3.546988208041551;-0.015095981675078;3.717189503597474;13820935.953782783447423
1160.958620117753981;-22.021335957123664;-21.242162600124701;-0.015849899828342;3.620258123407211;-0.015035798041401;3.786223253610569;13820935.953782783447423
1188.600492025319454;-22.458594178900160;-21.656973723056755;-0.015787765809230;3.693247970069439;-0.014977801246895;3.854351791540324;13820935.953782783447423
1216.242363932884928;-22.894158175191471;-22.070210697367759;-0.015727305083858;3.765943461706936;-0.014921885012907;3.921581994934890;13820935.953782783447423
1243.884235840450629;-23.328073336250476;-22.481929649260643;-0.015668456281728;3.838327567454257;-0.014867950328311;3.987920616615849;13820935.953782783447423
1271.526107748016102;-23.760383438717724;-22.892184061041885;-0.015611163865000;3.910381012037860;-0.014815904806766;4.053374289329980;13820935.953782783447423
1299.167979655581803;-24.191130794308133;-23.301024946163551;-0.015555377238728;3.982082774289218;-0.014765662112796;4.117949530805603;13820935.953782783447423
1326.809851563147276;-24.620356375328885;-23.708501009256011;-0.015501049963433;4.053410574273126;-0.014717141448678;4.181652748301371;13820935.953782783447423
1354.451723470712977;-25.048099919767203;-24.114658792727212;-0.015448139062737;4.124341341827474;-0.014670267093892;4.244490243629741;13820935.953782783447423
1382.093595378278451;-25.474400018477841;-24.519542811280004;-0.015396604420217;4.194851658723046;-0.014624967991220;4.306468218001910;13820935.953782783447423
1409.735467285843924;-25.899294186868378;-24.923195675577695;-0.015346408259153;4.264918168492393;-0.014581177373872;4.367592776843789;13820935.953782783447423
1437.377339193409625;-26.322818923266524;-25.325658206101629;-0.015297514698793;4.334517949243711;-0.014538832428675;4.427869934793460;13820935.953782783447423
1465.019211100975099;-26.745009756018078;-25.726969538160375;-0.015249889381062;4.403628845597044;-0.014497873991387;4.487305620657015;13820935.953782783447423
1492.661083008540800;-27.165901281159549;-26.127167218869825;-0.015203499161446;4.472229757316374;-0.014458246270521;4.545905682309492;13820935.953782783447423
1520.302954916106273;-27.585527192368861;-26.526287296865057;-0.015158311857741;4.540300883505051;-0.014419896596506;4.603675891612408;13820935.953782783447423
1547.944826823671974;-28.003920304689682;-26.924364405386289;-0.015114296050338;4.607823922487160;-0.014382775193273;4.660621949590858;13820935.953782783447423
1575.586698731237448;-28.421112573388033;-27.321431839344609;-0.015071420928298;4.674782227782782;-0.014346834970249;4.716749491328759;13820935.953782783447423
1603.228570638802921;-28.837135109110019;-27.717521626885649;-0.015029656175015;4.741160922447467;-0.014312031332280;4.772064091097267;13820935.953782783447423
1630.870442546368622;-29.252018190368279;-28.112664595933172;-0.014988971888124;4.806946973868410;-0.014278322005946;4.826571267275874;13820935.953782783447423
1658.512314453934096;-29.665791274219178;-28.506890436131933;-0.014949338527951;4.872129232672268;-0.014245666880243;4.880276487639765;13820935.953782783447423
1686.154186361499796;-30.078483005858143;-28.900227756574324;-0.014910726890004;4.936698438585729;-0.014214027860625;4.933185174322336;13820935.953782783447423
1713.796058269065270;-30.490121227730917;-29.292704139659595;-0.014873108096618;5.000647197537624;-0.014183368734817;4.985302708953618;13820935.953782783447423
1741.437930176630744;-30.900732988629493;-29.684346191391882;-0.014836453603683;5.063969933870077;-0.014153655049292;5.036634437919123;13820935.953782783447423
1769.079802084196444;-31.310344553142986;-30.075179588403149;-0.014800735218947;5.126662821307132;-0.014124853995602;5.087185677394608;13820935.953782783447423
1796.721673991761918;-31.718981411733807;-30.465229121956931;-0.014765925128462;5.188723696886207;-0.014096934305454;5.136961718510204;13820935.953782783447423
1824.363545899327619;-32.126668291624512;-30.854518739162746;-0.014731995928342;5.250151961619355;-0.014069866153672;5.185967832719985;13820935.953782783447423
1852.005417806893092;-32.533429168610112;-31.243071581611414;-0.014698920659710;5.310948470913218;-0.014043621068617;5.234209276905244;13820935.953782783447423
1879.647289714458793;-32.939287279856913;-31.630910021628747;-0.014666672844668;5.371115418248632;-0.014018171849176;5.281691298573307;13820935.953782783447423
1907.289161622024267;-33.344265137688247;-32.018055696316310;-0.014635226521638;5.430656215084859;-0.013993492487715;5.328419141258454;13820935.953782783447423
1934.931033529589740;-33.748384544327941;-32.404529539543063;-0.014604556279086;5.489575368995617;-0.013969558098723;5.374398049628930;13820935.953782783447423
1962.572905437155441;-34.151666607538914;-32.790351812034430;-0.014574637286382;5.547878362711490;-0.013946344852396;5.419633274839907;13820935.953782783447423
1990.214777344720915;-34.554131757067303;-33.175542129688836;-0.014545445321202;5.605571535751416;-0.013923829912805;5.464130079989257;13820935.953782783447423
2017.856649252286616;-34.955799761793962;-33.560119490247629;-0.014516956793265;5.662661969597000;-0.013901991380540;5.507893745177228;13820935.953782783447423
2045.498521159852089;-35.356689747484786;-33.944102298433229;-0.014489148763740;5.719157378389990;-0.013880808239033;5.550929572988018;13820935.953782783447423
2073.140393067417790;-35.756820215016411;-34.327508389651314;-0.014461998960462;5.775066005582850;-0.013860260304510;5.593242893942204;13820935.953782783447423
2100.782264974983264;-36.156209058969040;-34.710355052360313;-0.014435485789108;5.830396526912086;-0.013840328179386;5.634839071671724;13820935.953782783447423
2128.424136882548737;-36.554873586468766;-35.092659049192221;-0.014409588340201;5.885157960644548;-0.013820993208578;5.675723508364115;13820935.953782783447423
2156.066008790114211;-36.952830536170907;-35.474436636905807;-0.014384286392286;5.939359585061453;-0.013802237438607;5.715901650274645;13820935.953782783447423
2183.707880697680139;-37.350096097281209;-35.855703585245465;-0.014359560411641;5.993010863025326;-0.013784043579387;5.755378993057253;13820935.953782783447423
2211.349752605245612;-37.746685928525082;-36.236475194779295;-0.014335391548739;6.046121373721807;-0.013766394968411;5.794161087117445;13820935.953782783447423
2238.991624512811086;-38.142615176975667;-36.616766313775500;-0.014311761631722;6.098700751526003;-0.013749275537062;5.832253543174421;13820935.953782783447423
2266.633496420376559;-38.537898496666756;-36.996591354178008;-0.014288653157357;6.150758631469003;-0.013732669779042;5.869662037720886;13820935.953782783447423
2294.275368327942033;-38.932550066923611;-37.375964306735888;-0.014266049279791;6.202304600946199;-0.013716562720753;5.906392318387521;13820935.953782783447423
2321.917240235507961;-39.326583610356515;-37.754898755339255;-0.014243933797341;6.253348157536195;-0.013700939893378;5.942450209475510;13820935.953782783447423
2349.559112143073435;-39.720012410464307;-38.133407890604801;-0.014222291137658;6.303898672428311;-0.013685787306614;5.977841617498612;13820935.953782783447423
2377.200984050638908;-40.112849328811187;-38.511504522758862;-0.014201106341631;6.353965358878312;-0.013671091423985;6.012572536614393;13820935.953782783447423
2404.842855958204382;-40.505106821742018;-38.889201093856393;-0.014180365046200;6.403557245508942;-0.013656839139543;6.046649054155132;13820935.953782783447423
2432.484727865769855;-40.896796956611013;-39.266509689375255;-0.014160053466313;6.452683154041928;-0.013643017755885;6.080077356183288;13820935.953782783447423
2460.126599773335784;-41.287931427502116;-39.643442049219402;-0.014140158376297;6.501351680965982;-0.013629614963419;6.112863733044222;13820935.953782783447423
2487.768471680901257;-41.678521570429503;-40.020009578166373;-0.014120667090833;6.549571182753247;-0.013616618820828;6.145014584812671;13820935.953782783447423
2515.410343588466731;-42.068578378006634;-40.396223355788621;-0.014101567445577;6.597349764590781;-0.013604017736532;6.176536426955685;13820935.953782783447423
2543.052215496032204;-42.458112513578008;-40.772094145876515;-0.014082847777708;6.644695271983913;-0.013591800451194;6.207435895886881;13820935.953782783447423
2570.694087403598132;-42.847134324813496;-41.147632405392251;-0.014064496906485;6.691615285006193;-0.013579956021222;6.237719754435226;13820935.953782783447423
2598.335959311163606;-43.235653856765254;-41.522848292978509;-0.014046504113806;6.738117115250439;-0.013568473803043;6.267394897561338;13820935.953782783447423
2625.977831218729079;-43.623680864389343;-41.897751677044333;-0.014028859124997;6.784207804857296;-0.013557343438280;6.296468357903407;13820935.953782783447423
2653.619703126294553;-44.011224824540648;-42.272352143453219;-0.014011552089838;6.829894127564970;-0.013546554839710;6.324947311317771;13820935.953782783447423
2681.261575033860026;-44.398294947445549;-42.646659002831555;-0.013994573563823;6.875182591782178;-0.013536098177894;6.352839082559790;13820935.953782783447423
2708.903446941425955;-44.784900187661968;-43.020681297518102;-0.013977914489789;6.920079445219805;-0.013525963868531;6.380151150848313;13820935.953782783447423
2736.545318848991428;-45.171049254536236;-43.394427808172495;-0.013961566179880;6.964590681186564;-0.013516142560438;6.406891155509797;13820935.953782783447423
2764.187190756556902;-45.556750622166334;-43.767907060059734;-0.013945520297886;7.008722046312940;-0.013506625124122;6.433066901610715;13820935.953782783447423
2791.829062664122375;-45.942012538883084;-44.141127329027213;-0.013929768842023;7.052479049531080;-0.013497402640957;6.458686365523413;13820935.953782783447423
2819.470934571687849;-46.326843036260193;-44.514096647189582;-0.013914304128044;7.095866972449549;-0.013488466392839;6.483757700633198;13820935.953782783447423
2847.112806479253777;-46.711249937663354;-44.886822808334415;-0.013899118772823;7.138890880783300;-0.013479807852377;6.508289242953389;13820935.953782783447423
2874.754678386819251;-47.095240866351880;-45.259313373064323;-0.013884205678345;7.181555636843974;-0.013471418673566;6.532289516723431;13820935.953782783447423
2902.396550294384724;-47.478823253142572;-45.631575673686271;-0.013869558016071;7.223865913188874;-0.013463290682863;6.555767240134934;13820935.953782783447423
2930.038422201950198;-47.862004343647826;-46.003616818860912;-0.013855169211775;7.265826207036298;-0.013455415870733;6.578731330906749;13820935.953782783447423
2957.680294109515671;-48.244791205100249;-46.375443698023624;-0.013841032930746;7.307440855712699;-0.013447786383562;6.601190911967961;13820935.953782783447423
2985.322166017081599;-48.627190732773201;-46.747062985586865;-0.013827143063407;7.348714052893882;-0.013440394515953;6.623155317098707;13820935.953782783447423
3012.964037924647073;-49.009209656010313;-47.118481144935082;-0.013813493711345;7.389649865630716;-0.013433232703374;6.644634096595574;13820935.953782783447423
3040.605909832212546;-49.390854543873125;-47.489704432220464;-0.013800079173700;7.430252252167342;-0.013426293515142;6.665637022937318;13820935.953782783447423
3068.247781739778020;-49.772131810419104;-47.860738899969888;-0.013786893933995;7.470525080358165;-0.013419569647740;6.686174096388697;13820935.953782783447423
3095.889653647343948;-50.153047719619892;-48.231590400510711;-0.013773932647293;7.510472146831219;-0.013413053918406;6.706255550704391;13820935.953782783447423
3123.531525554909422;-50.533608389930251;-48.602264589223523;-0.013761190127759;7.550097196721303;-0.013406739259023;6.725891858771348;13820935.953782783447423
3151.173397462474895;-50.913819798518212;-48.972766927629962;-0.013748661336587;7.589403943944710;-0.013400618710283;6.745093738248208;13820935.953782783447423
3178.815269370040369;-51.293687785166576;-49.343102686322510;-0.013736341370288;7.628396092016622;-0.013394685416096;6.763872157229564;13820935.953782783447423
3206.457141277605842;-51.673218055855571;-49.713276947743196;-0.013724225449344;7.667077355304095;-0.013388932618244;6.782238339889290;13820935.953782783447423
3234.099013185171771;-52.052416186037085;-50.083294608817894;-0.013712308907215;7.705451480722708;-0.013383353651274;6.800203772125649;13820935.953782783447423
3261.740885092737244;-52.431287623609506;-50.453160383452172;-0.013700587179698;7.743522269810128;-0.013377941937592;6.817780207212707;13820935.953782783447423
3289.382757000302718;-52.809837691603633;-50.822878804894820;-0.013689055794635;7.781293601116147;-0.013372690982785;6.834979671428748;13820935.953782783447423
3317.024628907868191;-53.188071590588649;-51.192454227974544;-0.013677710361975;7.818769452848322;-0.013367594371127;6.851814469697359;13820935.953782783447423
3344.666500815433665;-53.565994400808400;-51.561890831215109;-0.013666546564167;7.855953925805572;-0.013362645761276;6.868297191211276;13820935.953782783447423
3372.308372722999593;-53.943611084056272;-51.931192618834125;-0.013655560146892;7.892851266470153;-0.013357838882149;6.884440715076799;13820935.953782783447423
3399.950244630565066;-54.320926485299445;-52.300363422629985;-0.013644746910163;7.929465890169041;-0.013353167528974;6.900258215902987;13820935.953782783447423
3427.592116538130540;-54.697945334060918;-52.669406903762244;-0.013634102699711;7.965802404459609;-0.013348625559490;6.915763169435337;13820935.953782783447423
3455.233988445696014;-55.074672245568472;-53.038326554428721;-0.013623623398750;8.001865632421911;-0.013344206890316;6.930969358158585;13820935.953782783447423
3482.875860353261487;-55.451111721680697;-53.407125699444684;-0.013613304920050;8.037660636011466;-0.013339905493459;6.945890876884022;13820935.953782783447423
3510.517732260827415;-55.827268151597977;-53.775807497727058;-0.013603143198339;8.073192739346318;-0.013335715392962;6.960542138351990;13820935.953782783447423
3538.159604168392889;-56.203145812368696;-54.144374943688234;-0.013593134183054;8.108467551846800;-0.013331630661692;6.974937878798102;13820935.953782783447423
3565.801476075958362;-56.578748869198776;-54.512830868542508;-0.013583273831378;8.143490991326559;-0.013327645418244;6.989093163551750;13820935.953782783447423
3593.443347983523836;-56.954081375573772;-54.881177941528961;-0.013573558101644;8.178269306753705;-0.013323753823985;7.003023392558539;13820935.953782783447423
3621.085219891089764;-57.329147273202992;-55.249418671054087;-0.013563982947027;8.212809100867027;-0.013319950080198;7.016744305960621;13820935.953782783447423
3648.727091798655238;-57.703950391793278;-55.617555405756882;-0.013554544309565;8.247117352498215;-0.013316228425341;7.030271989635352;13820935.953782783447423
3676.368963706220711;-58.078494448662298;-55.985590335500014;-0.013545238114487;8.281201438552344;-0.013312583132418;7.043622880718608;13820935.953782783447423
3704.010835613786185;-58.452783048199130;-56.353525492289464;-0.013536060264872;8.315069155593186;-0.013309008506454;7.056813773108026;13820935.953782783447423
3731.652707521351658;-58.826819681181661;-56.721362751125852;-0.013527006636586;8.348728741107543;-0.013305498882054;7.069861822986475;13820935.953782783447423
3759.294579428917586;-59.200607723957731;-57.089103830789426;-0.013518073073542;8.382188894267443;-0.013302048621069;7.082784554305711;13820935.953782783447423
3786.936451336483060;-59.574150437500244;-57.456750294562021;-0.013509255383258;8.415458796225529;-0.013298652110341;7.095599864267250;13820935.953782783447423
3814.578323244048534;-59.947450966342579;-57.824303550887656;-0.013500549332695;8.448548129957459;-0.013295303759547;7.108326028774805;13820935.953782783447423
3842.220195151614007;-60.320512337403869;-58.191764853974895;-0.013491950644402;8.481467099492249;-0.013291997999110;7.120981707880638;13820935.953782783447423
3869.862067059179481;-60.693337458711021;-58.559135304342277;-0.013483454992935;8.514226448651804;-0.013288729278198;7.133585951225847;13820935.953782783447423
3897.503938966745409;-61.065929118025956;-58.926415849309812;-0.013475058001553;8.546837479168595;-0.013285492062793;7.146158203463592;13820935.953782783447423
3925.145810874310882;-61.438289981385175;-59.293607283437744;-0.013466755239202;8.579312068161279;-0.013282280833841;7.158718309630459;13820935.953782783447423
3952.787682781876356;-61.810422591559764;-59.660710248915670;-0.013458542217737;8.611662685090941;-0.013279090085467;7.171286520532568;13820935.953782783447423
3980.429554689441829;-62.182329366441770;-60.027725235902494;-0.013450414389429;8.643902407937134;-0.013275914323245;7.183883498134179;13820935.953782783447423
4008.071426597007303;-62.554012597366182;-60.394652582820257;-0.013442367144723;8.676044938775881;-0.013272748062554;7.196530320878722;13820935.953782783447423
4035.713298504573231;-62.925474447372920;-60.761492476602754;-0.013434395810217;8.708104618704361;-0.013269585826981;7.209248489008260;13820935.953782783447423
4063.355170412138705;-63.296716949417700;-61.128244952901298;-0.013426495646910;8.740096442028673;-0.013266422146788;7.222059929880047;13820935.953782783447423
4090.997042319704178;-63.667742004536436;-61.494909896248423;-0.013418661848655;8.772036069800222;-0.013263251557431;7.234987003254915;13820935.953782783447423
4118.638914227270106;-64.038551379971111;-61.861487040181970;-0.013410889540861;8.803939842576177;-0.013260068598145;7.248052506537618;13820935.953782783447423
4146.280786134835580;-64.409146707261726;-62.227975967330302;-0.013403173779378;8.835824792601379;-0.013256867810575;7.261279680015733;13820935.953782783447423
4173.922658042401054;-64.779529480310899;-62.594376109460683;-0.013395509549605;8.867708655189617;-0.013253643737445;7.274692212117948;13820935.953782783447423
4201.564529949966527;-65.149701053426369;-62.960686747491280;-0.013387891765796;8.899609879449287;-0.013250390921298;7.288314244596116;13820935.953782783447423
4229.206401857532001;-65.519662639346990;-63.326907011469508;-0.013380315270558;8.931547638233063;-0.013247103903285;7.302170377625437;13820935.953782783447423
4256.848273765097474;-65.889415307257437;-63.693035880516952;-0.013372774834514;8.963541837507236;-0.013243777221973;7.316285675033576;13820935.953782783447423
4284.490145672662948;-66.258959980795552;-64.059072182742085;-0.013365265156141;8.995613125008205;-0.013240405412209;7.330685669420298;13820935.953782783447423
4312.132017580228421;-66.628297436058062;-64.425014595122548;-0.013357780861784;9.027782898139208;-0.013236983004050;7.345396367191356;13820935.953782783447423
4339.773889487794804;-66.997428299608501;-64.790861643357957;-0.013350316505811;9.060073311293458;-0.013233504521689;7.360444253712842;13820935.953782783447423
4367.415761395360278;-67.366353046491497;-65.156611701693748;-0.013342866570924;9.092507282444892;-0.013229964482471;7.375856298248863;13820935.953782783447423
4395.057633302925751;-67.735071998257595;-65.522262992718751;-0.013335425468580;9.125108499230798;-0.013226357395903;7.391659959061073;13820935.953782783447423
4422.699505210491225;-68.103585321001361;-65.887813587134829;-0.013327987539585;9.157901424227013;-0.013222677762722;7.407883188387551;13820935.953782783447423
4450.341377118056698;-68.471893023417991;-66.253261403502705;-0.013320547054763;9.190911299759989;-0.013218920074003;7.424554437349656;13820935.953782783447423
4477.983249025622172;-68.839994954879160;-66.618604207962250;-0.013313098215756;9.224164152089713;-0.013215078810286;7.441702660946319;13820935.953782783447423
4505.625120933187645;-69.207890803533672;-66.983839613930158;-0.013305635155948;9.257686794923899;-0.013211148440753;7.459357322894498;13820935.953782783447423
4533.266992840753119;-69.575580094433590;-67.348965081774537;-0.013298151941435;9.291506832544599;-0.013207123422422;7.477548400535603;13820935.953782783447423
4560.908864748318592;-69.943062187689634;-67.713977918468302;-0.013290642572143;9.325652662202174;-0.013202998199389;7.496306389619335;13820935.953782783447423
4588.550736655884066;-70.310336276657594;-68.078875277221300;-0.013283100982947;9.360153476279883;-0.013198767202055;7.515662309280202;13820935.953782783447423
4616.192608563450449;-70.677401386157456;-68.443654157092226;-0.013275521044978;9.395039263502092;-0.013194424846481;7.535647706519214;13820935.953782783447423
4643.834480471015922;-71.044256370729684;-68.808311402583016;-0.013267896566878;9.430340810137920;-0.013189965533651;7.556294661192076;13820935.953782783447423
4671.476352378581396;-71.410899912925572;-69.172843703211996;-0.013260221296180;9.466089700512569;-0.013185383648841;7.577635790610564;13820935.953782783447423
4699.118224286146869;-71.777330521638959;-69.537247593072493;-0.013252488920736;9.502318317060229;-0.013180673560998;7.599704254220555;13820935.953782783447423
4726.760096193712343;-72.143546530475277;-69.901519450371325;-0.013244693070165;9.539059840086999;-0.013175829622116;7.622533758304321;13820935.953782783447423
4754.401968101277816;-72.509546096164087;-70.265655496954068;-0.013236827317392;9.576348246937435;-0.013170846166708;7.646158560399051;13820935.953782783447423
4782.043840008843290;-72.875327197011828;-70.629651797812571;-0.013228885180145;9.614218311116154;-0.013165717511198;7.670613474090139;13820935.953782783447423
4809.685711916408763;-73.240887631398380;-70.993504260578547;-0.013220860122542;9.652705600763170;-0.013160437953428;7.695933873415640;13820935.953782783447423
4837.327583823974237;-73.606225016316927;-71.357208635002451;-0.013212745556690;9.691846476894661;-0.013155001772147;7.722155697344128;13820935.953782783447423
4864.969455731539711;-73.971336785958599;-71.720760512419375;-0.013204534844275;9.731678091417336;-0.013149403226523;7.749315454287270;13820935.953782783447423
4892.611327639106094;-74.336220190340796;-72.084155325200868;-0.013196221298194;9.772238384766695;-0.013143636555685;7.777450226485882;13820935.953782783447423
4920.253199546671567;-74.700872293981533;-72.447388346195538;-0.013187798184187;9.813566083260497;-0.013137695978298;7.806597674305721;13820935.953782783447423
4947.895071454237041;-75.065289974617940;-72.810454688156966;-0.013179258722442;9.855700696426240;-0.013131575692114;7.836796040719420;13820935.953782783447423
4975.536943361802514;-75.429469921969869;-73.173349303160379;-0.013170596089247;9.898682513824880;-0.013125269873599;7.868084155474108;13820935.953782783447423
5003.178815269367988;-75.793408636548790;-73.536066982008819;-0.013161803418587;9.942552601933343;-0.013118772677525;7.900501439478745;13820935.953782783447423
5030.820687176933461;-76.157102428510797;-73.898602353628547;-0.013152873803798;9.987352800536542;-0.013112078236660;7.934087908756695;13820935.953782783447423
5058.462559084498935;-76.520547416555203;-74.260949884456238;-0.013143800299097;10.033125719487501;-0.013105180661355;7.968884178951541;13820935.953782783447423
5086.104430992064408;-76.883739526864275;-74.623103877813861;-0.013134575921214;10.079914734774832;-0.013098074039275;8.004931469196137;13820935.953782783447423
5113.746302899629882;-77.246674492090150;-74.985058473279068;-0.013125193650929;10.127763984808709;-0.013090752435076;8.042271606233911;13820935.953782783447423
5141.388174807196265;-77.609347850380345;-75.346807646042976;-0.013115646434590;10.176718366626389;-0.013083209890094;8.080947028595688;13820935.953782783447423
5169.030046714761738;-77.971754944448648;-75.708345206263559;-0.013105927185629;10.226823531875439;-0.013075440422089;8.121000790458922;13820935.953782783447423
5196.671918622327212;-78.333890920684198;-76.069664798409107;-0.013096028786041;10.278125882796743;-0.013067438025001;8.162476565548332;13820935.953782783447423
5224.313790529892685;-78.695750728303921;-76.430759900597593;-0.013085944087805;10.330672568282125;-0.013059196668674;8.205418651199636;13820935.953782783447423
5251.955662437458159;-79.057329118540594;-76.791623823925761;-0.013075665914293;10.384511479829811;-0.013050710298649;8.249871972103406;13820935.953782783447423
5279.597534345023632;-79.418620643872885;-77.152249711796458;-0.013065187061639;10.439691247485428;-0.013041972835952;8.295882084107461;13820935.953782783447423
5307.239406252589106;-79.779619657289132;-77.512630539236142;-0.013054500300068;10.496261235833174;-0.013032978176892;8.343495178003167;13820935.953782783447423
5334.881278160154579;-80.140320311590600;-77.872759112211043;-0.013043598375161;10.554271540102903;-0.013023720192874;8.392758083251593;13820935.953782783447423
5362.523150067720053;-80.500716558725912;-78.232628066934424;-0.013032474009123;10.613772982148205;-0.013014192730235;8.443718271608390;13820935.953782783447423
5390.165021975285526;-80.860802149163405;-78.592229869173593;-0.013021119901961;10.674817106664719;-0.013004389610091;8.496423860724434;13820935.953782783447423
5417.806893882851909;-81.220570631291451;-78.951556813548564;-0.013009528732641;10.737456177422402;-0.012994304628181;8.550923617774600;13820935.953782783447423
5445.448765790417383;-81.580015350854538;-79.310601022830880;-0.012997693160214;10.801743173443271;-0.012983931554763;8.607266962841337;13820935.953782783447423
5473.090637697982856;-81.939129450415209;-79.669354447235492;-0.012985605824823;10.867731785740901;-0.012973264134444;8.665503972624563;13820935.953782783447423
5500.732509605548330;-82.297905868847522;-80.027808863712224;-0.012973259348791;10.935476413407429;-0.012962296086153;8.725685383478037;13820935.953782783447423
5528.374381513113804;-82.656337340856837;-80.385955875233321;-0.012960646337533;11.005032160588542;-0.012951021102977;8.787862595101714;13820935.953782783447423
5556.016253420679277;-83.014416396525576;-80.743786910078597;-0.012947759380505;11.076454833062172;-0.012939432852130;8.852087673599755;13820935.953782783447423
5583.658125328244751;-83.372135360884215;-81.101293221119136;-0.012934591052041;11.149800935359579;-0.012927524974838;8.918413354983016;13820935.953782783447423
5611.299997235810224;-83.729486353504612;-81.458465885097695;-0.012921133912225;11.225127667552840;-0.012915291086318;8.986893048144566;13820935.953782783447423
5638.941869143375698;-84.086461288117874;-81.815295801910281;-0.012907380507656;11.302492922532068;-0.012902724775736;9.057580837976545;13820935.953782783447423
5666.583741050942081;-84.443051872250351;-82.171773693883949;-0.012893323372144;11.381955283545508;-0.012889819606117;9.130531488783063;13820935.953782783447423
5694.225612958507554;-84.799249606881176;-82.527890105054922;-0.012878955027466;11.463574021343817;-0.012876569114387;9.205800446884282;13820935.953782783447423
5721.867484866073028;-85.155045786117824;-82.883635400446764;-0.012864267983943;11.547409092190648;-0.012862966811306;9.283443843923905;13820935.953782783447423
5749.509356773638501;-85.510431496888089;-83.238999765346563;-0.012849254741103;11.633521135351202;-0.012849006181502;9.363518499558566;13820935.953782783447423
5777.151228681203975;-85.865397618649880;-83.593973204583421;-0.012833907788184;11.721971471362963;-0.012834680683442;9.446081924506089;13820935.953782783447423
5804.793100588769448;-86.219934823113064;-83.948545541804265;-0.012818219604686;11.812822100001782;-0.012819983749462;9.531192323269764;13820935.953782783447423
5832.434972496334922;-86.574033573978696;-84.302706418753672;-0.012802182660865;11.906135698460616;-0.012804908785824;9.618908596689224;13820935.953782783447423
5860.076844403900395;-86.927684126687438;-84.656445294551503;-0.012785789418083;12.001975620354585;-0.012789449172654;9.709290345201396;13820935.953782783447423
5887.718716311465869;-87.280876528180897;-85.009751444972295;-0.012769032329322;12.100405893646780;-0.012773598264094;9.802397870822574;13820935.953782783447423
5915.360588219031342;-87.633600616675182;-85.362613961728144;-0.012751903839490;12.201491219798115;-0.012757349388318;9.898292179928831;13820935.953782783447423
5943.002460126597725;-87.985846021440963;-85.715021751750157;-0.012734396385726;12.305296972843252;-0.012740695847539;9.997034986099280;13820935.953782783447423
5970.644332034163199;-88.337602162594322;-86.066963536472954;-0.012716502397755;12.411889198140102;-0.012723630918152;10.098688712112136;13820935.953782783447423
5998.286203941728672;-88.688858250894626;-86.418427851121905;-0.012698214298090;12.521334611966125;-0.012706147850767;10.203316492623514;13820935.953782783447423
6025.928075849294146;-89.039603287548772;-86.769403044001081;-0.012679524502317;12.633700600617857;-0.012688239870316;10.310982176354599;13820935.953782783447423
6053.569947756859619;-89.389826064022813;-87.119877275785484;-0.012660425419258;12.749055220187074;-0.012669900176133;10.421750328466516;13820935.953782783447423
6081.211819664425093;-89.739515161856588;-87.469838518813845;-0.012640909451154;12.867467196191953;-0.012651121942056;10.535686232767134;13820935.953782783447423
6108.853691571990566;-90.088658952485389;-87.819274556386716;-0.012620968993859;12.989005923134826;-0.012631898316576;10.652855893611758;13820935.953782783447423
6136.495563479556040;-90.437245597063665;-88.168172982066096;-0.012600596436870;13.113741465013661;-0.012612222422872;10.773326038494716;13820935.953782783447423
